user_id,signup_date,churn_date,plan_type,primary_scenario,is_paid,monthly_spend,lifetime_months,total_revenue,is_churned,sessions_per_month,avg_session_depth
user_02368,2024-01-05,2024-06-01,free,writing,False,0,5,0,False,8,4.3
user_02369,2024-02-25,2024-06-01,free,writing,False,0,10,0,False,7,2.1
user_02370,2024-01-28,2024-06-01,free,general_qa,False,0,9,0,False,11,14.1
user_02371,2024-03-28,2024-06-01,free,data_analysis,False,0,9,0,False,4,5.2
user_02372,2024-01-04,2024-06-01,free,data_analysis,False,0,9,0,False,9,2.3
user_02373,2024-02-05,2024-05-05,pro,coding,True,20,3,60,True,9,3.4
user_02374,2024-01-05,2024-06-01,pro,general_qa,True,20,10,200,False,9,10.6
user_02375,2024-02-26,2024-06-01,enterprise,data_analysis,True,50,4,200,False,5,1.9
user_02376,2024-02-27,2024-06-01,pro,writing,True,20,5,100,False,10,3.3
user_02377,2024-02-08,2024-06-01,pro,writing,True,20,8,160,False,8,4.4
user_02378,2024-02-05,2024-06-01,free,general_qa,False,0,9,0,False,5,2.8
user_02379,2024-03-16,2024-06-01,free,general_qa,False,0,3,0,False,4,3.6
user_02380,2024-01-13,2024-04-12,free,data_analysis,False,0,3,0,True,10,6.3
user_02381,2024-02-04,2024-03-05,free,coding,False,0,1,0,True,10,8.8
user_02382,2024-02-18,2024-03-19,free,general_qa,False,0,1,0,True,10,5.1
user_02383,2024-03-07,2024-06-01,free,writing,False,0,3,0,False,7,6.3
user_02384,2024-03-27,2024-06-01,enterprise,data_analysis,True,75,9,675,False,8,3.4
user_02385,2024-01-25,2024-06-01,free,coding,False,0,5,0,False,4,1.9
user_02386,2024-01-28,2024-02-27,free,coding,False,0,1,0,True,10,14.0
user_02387,2024-01-11,2024-06-01,free,data_analysis,False,0,7,0,False,5,2.3
user_02388,2024-03-15,2024-06-01,free,general_qa,False,0,11,0,False,7,7.8
user_02389,2024-01-09,2024-04-08,free,coding,False,0,3,0,True,8,1.9
user_02390,2024-01-14,2024-06-01,enterprise,writing,True,50,9,450,False,10,2.4
user_02391,2024-01-31,2024-05-30,free,writing,False,0,4,0,True,9,5.0
user_02392,2024-02-28,2024-06-01,free,writing,False,0,7,0,False,8,1.7
user_02393,2024-02-04,2024-06-01,enterprise,general_qa,True,50,6,300,False,10,4.2
user_02394,2024-02-04,2024-06-01,pro,coding,True,20,9,180,False,4,8.1
user_02395,2024-01-28,2024-06-01,free,coding,False,0,8,0,False,4,5.7
user_02396,2024-02-25,2024-06-01,free,writing,False,0,5,0,False,8,8.3
user_02397,2024-03-20,2024-06-01,free,data_analysis,False,0,9,0,False,7,3.2
user_02398,2024-03-25,2024-06-01,pro,general_qa,True,20,5,100,False,10,15.3
user_02399,2024-03-09,2024-06-01,pro,writing,True,30,3,90,False,8,6.4
user_02400,2024-01-07,2024-02-06,free,data_analysis,False,0,1,0,True,8,8.7
user_02401,2024-03-27,2024-06-01,free,writing,False,0,9,0,False,6,2.9
user_02402,2024-02-14,2024-05-14,pro,writing,True,20,3,60,True,5,5.5
user_02403,2024-02-18,2024-06-01,free,data_analysis,False,0,6,0,False,3,5.1
user_02404,2024-03-20,2024-04-19,enterprise,general_qa,True,75,1,75,True,10,7.0
user_02405,2024-03-09,2024-06-01,free,data_analysis,False,0,3,0,False,5,7.7
user_02406,2024-03-05,2024-04-04,free,data_analysis,False,0,1,0,True,5,3.3
user_02407,2024-01-19,2024-06-01,free,writing,False,0,7,0,False,4,6.7
user_02408,2024-02-09,2024-06-01,enterprise,general_qa,True,75,8,600,False,6,1.7
user_02409,2024-02-19,2024-06-01,enterprise,general_qa,True,75,5,375,False,5,2.2
user_02410,2024-02-13,2024-06-01,free,coding,False,0,9,0,False,10,2.8
user_02411,2024-01-16,2024-06-01,pro,coding,True,20,7,140,False,10,5.1
user_02412,2024-01-14,2024-06-01,pro,coding,True,25,5,125,False,6,5.8
user_02413,2024-03-27,2024-06-01,free,coding,False,0,9,0,False,7,6.0
user_02414,2024-03-26,2024-06-01,free,general_qa,False,0,6,0,False,6,4.4
user_02415,2024-01-17,2024-04-16,free,writing,False,0,3,0,True,8,1.8
user_02416,2024-01-21,2024-06-01,enterprise,coding,True,50,8,400,False,3,8.8
user_02417,2024-02-03,2024-06-01,free,data_analysis,False,0,11,0,False,10,4.3
user_02418,2024-03-15,2024-06-01,pro,writing,True,20,8,160,False,9,12.5
user_02419,2024-02-20,2024-06-01,free,data_analysis,False,0,7,0,False,10,10.0
user_02420,2024-01-02,2024-06-01,pro,data_analysis,True,20,8,160,False,6,3.9
user_02421,2024-03-08,2024-06-01,pro,writing,True,20,8,160,False,6,5.4
user_02422,2024-02-24,2024-06-01,free,general_qa,False,0,9,0,False,15,2.9
user_02423,2024-01-26,2024-06-01,free,writing,False,0,9,0,False,6,5.0
user_02424,2024-03-24,2024-06-01,free,writing,False,0,9,0,False,10,7.7
user_02425,2024-01-28,2024-05-27,free,general_qa,False,0,4,0,True,8,4.2
user_02426,2024-02-17,2024-06-01,pro,coding,True,20,8,160,False,5,12.0
user_02427,2024-01-27,2024-06-01,free,data_analysis,False,0,8,0,False,7,2.5
user_02428,2024-01-18,2024-06-01,pro,coding,True,25,5,125,False,6,4.0
user_02429,2024-03-03,2024-06-01,pro,general_qa,True,20,6,120,False,5,7.5
user_02430,2024-03-06,2024-06-01,free,coding,False,0,3,0,False,5,3.9
user_02431,2024-02-15,2024-06-01,free,coding,False,0,9,0,False,6,3.7
user_02432,2024-02-08,2024-06-01,free,data_analysis,False,0,7,0,False,15,6.5
user_02433,2024-02-24,2024-05-24,free,data_analysis,False,0,3,0,True,4,3.7
user_02434,2024-01-23,2024-04-22,enterprise,data_analysis,True,75,3,225,True,9,5.8
user_02435,2024-02-02,2024-06-01,pro,coding,True,25,9,225,False,8,8.0
user_02436,2024-03-22,2024-06-01,pro,coding,True,20,6,120,False,7,5.2
user_02437,2024-03-21,2024-06-01,free,coding,False,0,9,0,False,8,3.9
user_02438,2024-02-08,2024-06-01,free,general_qa,False,0,7,0,False,4,11.7
user_02439,2024-03-27,2024-06-01,free,general_qa,False,0,6,0,False,6,5.6
user_02440,2024-03-19,2024-06-01,pro,general_qa,True,20,3,60,False,6,2.6
user_02441,2024-03-22,2024-06-01,enterprise,writing,True,100,6,600,False,8,3.3
user_02442,2024-01-15,2024-06-01,pro,writing,True,20,5,100,False,6,5.0
user_02443,2024-02-25,2024-06-01,free,writing,False,0,7,0,False,7,6.0
user_02444,2024-03-13,2024-05-12,free,writing,False,0,2,0,True,9,3.4
user_02445,2024-01-04,2024-02-03,free,writing,False,0,1,0,True,8,2.8
user_02446,2024-01-30,2024-06-01,pro,writing,True,20,6,120,False,9,5.4
user_02447,2024-02-24,2024-06-01,pro,general_qa,True,20,6,120,False,5,3.3
user_02448,2024-02-12,2024-06-01,free,writing,False,0,8,0,False,6,5.9
user_02449,2024-01-12,2024-06-01,free,data_analysis,False,0,9,0,False,6,2.6
user_02450,2024-03-18,2024-06-01,free,general_qa,False,0,7,0,False,8,2.5
user_02451,2024-02-23,2024-04-23,free,writing,False,0,2,0,True,8,4.9
user_02452,2024-02-27,2024-06-01,pro,general_qa,True,25,11,275,False,4,2.1
user_02453,2024-01-11,2024-06-01,pro,data_analysis,True,20,5,100,False,10,5.9
user_02454,2024-03-22,2024-06-01,free,writing,False,0,3,0,False,6,4.6
user_02455,2024-01-20,2024-06-01,enterprise,general_qa,True,75,5,375,False,11,10.5
user_02456,2024-03-29,2024-06-01,free,writing,False,0,6,0,False,5,2.0
user_02457,2024-01-22,2024-02-21,free,general_qa,False,0,1,0,True,5,9.4
user_02458,2024-02-06,2024-06-01,free,data_analysis,False,0,5,0,False,7,6.5
user_02459,2024-01-26,2024-06-01,pro,general_qa,True,20,6,120,False,5,6.3
user_02460,2024-01-06,2024-06-01,free,general_qa,False,0,5,0,False,10,1.5
user_02461,2024-03-26,2024-06-01,free,writing,False,0,3,0,False,6,5.5
user_02462,2024-01-09,2024-06-01,pro,data_analysis,True,20,8,160,False,9,6.4
user_02463,2024-03-09,2024-06-01,pro,general_qa,True,20,5,100,False,11,9.1
user_02464,2024-01-05,2024-06-01,enterprise,writing,True,75,6,450,False,4,3.4
user_02465,2024-01-27,2024-04-26,free,writing,False,0,3,0,True,6,5.2
user_02466,2024-02-12,2024-06-01,enterprise,writing,True,100,5,500,False,4,4.6
user_02467,2024-03-10,2024-05-09,free,general_qa,False,0,2,0,True,7,1.9
user_02468,2024-01-07,2024-06-01,free,data_analysis,False,0,9,0,False,6,4.0
user_02469,2024-01-18,2024-05-17,free,writing,False,0,4,0,True,6,8.4
user_02470,2024-01-19,2024-06-01,pro,writing,True,20,7,140,False,7,9.2
user_02471,2024-03-10,2024-06-01,pro,coding,True,30,4,120,False,6,2.2
user_02472,2024-01-16,2024-06-01,free,writing,False,0,7,0,False,7,1.6
user_02473,2024-03-11,2024-05-10,enterprise,writing,True,50,2,100,True,10,4.8
user_02474,2024-01-31,2024-06-01,free,coding,False,0,8,0,False,7,6.0
user_02475,2024-02-06,2024-04-06,free,coding,False,0,2,0,True,4,2.4
user_02476,2024-03-25,2024-06-01,pro,coding,True,20,4,80,False,5,4.1
user_02477,2024-03-13,2024-06-01,free,data_analysis,False,0,4,0,False,5,4.8
user_02478,2024-03-09,2024-05-08,pro,writing,True,30,2,60,True,6,10.4
user_02479,2024-02-28,2024-06-01,free,general_qa,False,0,6,0,False,7,2.3
user_02480,2024-03-11,2024-06-01,free,writing,False,0,6,0,False,7,3.5
user_02481,2024-02-05,2024-06-01,free,writing,False,0,7,0,False,5,8.1
user_02482,2024-01-07,2024-06-01,pro,general_qa,True,20,9,180,False,3,2.8
user_02483,2024-03-26,2024-06-01,free,writing,False,0,7,0,False,4,5.8
user_02484,2024-01-06,2024-04-05,pro,data_analysis,True,25,3,75,True,5,3.1
user_02485,2024-02-08,2024-05-08,pro,data_analysis,True,25,3,75,True,6,6.6
user_02486,2024-02-14,2024-06-01,free,general_qa,False,0,9,0,False,8,10.9
user_02487,2024-03-28,2024-06-01,free,writing,False,0,9,0,False,4,13.0
user_02488,2024-01-30,2024-06-01,pro,coding,True,20,8,160,False,8,3.3
user_02489,2024-01-22,2024-06-01,free,coding,False,0,5,0,False,7,8.4
user_02490,2024-03-27,2024-04-26,free,writing,False,0,1,0,True,4,5.6
user_02491,2024-02-23,2024-06-01,pro,data_analysis,True,25,4,100,False,6,1.5
user_02492,2024-03-14,2024-06-01,free,general_qa,False,0,7,0,False,9,3.2
user_02493,2024-03-15,2024-06-01,free,coding,False,0,3,0,False,6,8.1
user_02494,2024-02-02,2024-05-02,pro,general_qa,True,20,3,60,True,5,3.6
user_02495,2024-01-18,2024-02-17,free,coding,False,0,1,0,True,6,3.8
user_02496,2024-03-11,2024-05-10,free,coding,False,0,2,0,True,9,5.0
user_02497,2024-01-21,2024-06-01,free,data_analysis,False,0,7,0,False,9,9.7
user_02498,2024-02-29,2024-06-01,free,writing,False,0,4,0,False,8,3.0
user_02499,2024-01-25,2024-06-01,pro,writing,True,30,12,360,False,6,2.7
user_02500,2024-02-16,2024-06-01,free,coding,False,0,5,0,False,8,4.3
user_02501,2024-01-29,2024-06-01,enterprise,data_analysis,True,100,10,1000,False,10,7.2
user_02502,2024-03-13,2024-06-01,free,data_analysis,False,0,5,0,False,5,2.3
user_02503,2024-02-23,2024-06-01,pro,coding,True,25,4,100,False,5,4.4
user_02504,2024-02-25,2024-04-25,pro,writing,True,30,2,60,True,10,2.5
user_02505,2024-02-09,2024-04-09,pro,data_analysis,True,30,2,60,True,4,1.6
user_02506,2024-01-10,2024-06-01,pro,general_qa,True,25,12,300,False,6,8.2
user_02507,2024-02-17,2024-04-17,free,general_qa,False,0,2,0,True,4,8.0
user_02508,2024-03-18,2024-06-01,free,writing,False,0,6,0,False,5,6.2
user_02509,2024-03-13,2024-06-01,free,writing,False,0,10,0,False,7,3.3
user_02510,2024-01-26,2024-02-25,free,data_analysis,False,0,1,0,True,5,3.6
user_02511,2024-02-17,2024-06-01,free,writing,False,0,9,0,False,8,6.3
user_02512,2024-03-17,2024-06-01,free,data_analysis,False,0,12,0,False,6,2.1
user_02513,2024-03-23,2024-06-01,free,data_analysis,False,0,3,0,False,8,5.6
user_02514,2024-02-29,2024-06-01,pro,writing,True,30,10,300,False,5,8.5
user_02515,2024-02-08,2024-05-08,free,writing,False,0,3,0,True,7,6.4
user_02516,2024-03-29,2024-06-01,pro,writing,True,20,4,80,False,11,10.9
user_02517,2024-02-27,2024-06-01,free,data_analysis,False,0,6,0,False,7,9.1
user_02518,2024-03-17,2024-06-01,free,writing,False,0,6,0,False,7,5.1
user_02519,2024-01-06,2024-06-01,free,data_analysis,False,0,9,0,False,7,5.1
user_02520,2024-03-02,2024-05-01,free,writing,False,0,2,0,True,7,3.1
user_02521,2024-02-10,2024-06-01,pro,writing,True,30,5,150,False,6,3.2
user_02522,2024-01-31,2024-04-30,pro,writing,True,25,3,75,True,6,5.1
user_02523,2024-02-19,2024-06-01,pro,writing,True,30,11,330,False,6,5.5
user_02524,2024-01-20,2024-05-19,free,coding,False,0,4,0,True,7,9.9
user_02525,2024-02-03,2024-06-01,pro,data_analysis,True,25,10,250,False,6,4.2
user_02526,2024-01-05,2024-03-05,free,general_qa,False,0,2,0,True,7,5.0
user_02527,2024-01-16,2024-06-01,pro,coding,True,30,9,270,False,6,2.5
user_02528,2024-02-07,2024-03-08,free,general_qa,False,0,1,0,True,8,3.8
user_02529,2024-01-17,2024-06-01,pro,general_qa,True,25,12,300,False,11,7.9
user_02530,2024-01-19,2024-04-18,free,general_qa,False,0,3,0,True,10,5.8
user_02531,2024-01-11,2024-06-01,pro,coding,True,20,7,140,False,7,5.3
user_02532,2024-03-15,2024-06-01,free,general_qa,False,0,11,0,False,8,6.2
user_02533,2024-03-29,2024-06-01,free,general_qa,False,0,8,0,False,7,6.1
user_02534,2024-03-08,2024-06-01,free,general_qa,False,0,3,0,False,3,10.1
user_02535,2024-03-26,2024-06-01,free,data_analysis,False,0,4,0,False,6,4.6
user_02536,2024-02-10,2024-06-01,free,coding,False,0,4,0,False,8,10.0
user_02537,2024-01-29,2024-06-01,free,coding,False,0,12,0,False,10,3.9
user_02538,2024-01-28,2024-05-27,free,general_qa,False,0,4,0,True,3,1.5
user_02539,2024-01-04,2024-06-01,free,writing,False,0,7,0,False,4,3.3
user_02540,2024-02-12,2024-06-01,free,coding,False,0,4,0,False,9,2.8
user_02541,2024-01-20,2024-06-01,free,coding,False,0,7,0,False,3,3.9
user_02542,2024-02-10,2024-06-01,free,writing,False,0,8,0,False,9,4.2
user_02543,2024-02-23,2024-06-01,free,data_analysis,False,0,7,0,False,9,4.3
user_02544,2024-03-21,2024-06-01,free,writing,False,0,6,0,False,4,2.9
user_02545,2024-02-12,2024-03-13,free,writing,False,0,1,0,True,7,1.9
user_02546,2024-03-08,2024-05-07,pro,general_qa,True,20,2,40,True,10,7.2
user_02547,2024-02-25,2024-06-01,pro,writing,True,20,6,120,False,8,1.7
user_02548,2024-03-12,2024-06-01,free,writing,False,0,3,0,False,3,8.0
user_02549,2024-01-05,2024-06-01,free,coding,False,0,10,0,False,9,2.5
user_02550,2024-02-24,2024-04-24,free,coding,False,0,2,0,True,7,5.4
user_02551,2024-03-10,2024-06-01,pro,coding,True,20,5,100,False,6,8.0
user_02552,2024-03-15,2024-06-01,free,coding,False,0,3,0,False,5,7.5
user_02553,2024-01-02,2024-03-02,free,writing,False,0,2,0,True,8,6.0
user_02554,2024-02-15,2024-06-01,free,writing,False,0,6,0,False,6,2.1
user_02555,2024-02-12,2024-06-01,pro,coding,True,25,7,175,False,10,4.3
user_02556,2024-03-28,2024-06-01,free,writing,False,0,6,0,False,5,3.6
user_02557,2024-03-25,2024-06-01,pro,general_qa,True,25,6,150,False,10,3.1
user_02558,2024-03-03,2024-06-01,free,general_qa,False,0,5,0,False,11,6.0
user_02559,2024-03-01,2024-06-01,free,general_qa,False,0,7,0,False,6,1.5
user_02560,2024-01-25,2024-06-01,free,general_qa,False,0,8,0,False,8,10.0
user_02561,2024-02-09,2024-06-01,enterprise,writing,True,50,5,250,False,6,5.8
user_02562,2024-01-02,2024-06-01,enterprise,coding,True,100,8,800,False,5,3.7
user_02563,2024-01-08,2024-02-07,free,data_analysis,False,0,1,0,True,4,2.2
user_02564,2024-01-01,2024-06-01,pro,general_qa,True,20,7,140,False,6,2.8
user_02565,2024-02-08,2024-04-08,enterprise,general_qa,True,50,2,100,True,7,17.4
user_02566,2024-02-27,2024-04-27,free,writing,False,0,2,0,True,6,3.3
user_02567,2024-03-19,2024-06-01,free,data_analysis,False,0,7,0,False,14,3.3
user_02568,2024-03-06,2024-06-01,pro,general_qa,True,20,9,180,False,4,5.3
user_02569,2024-02-14,2024-04-14,free,data_analysis,False,0,2,0,True,6,2.6
user_02570,2024-02-03,2024-05-03,pro,coding,True,20,3,60,True,7,7.9
user_02571,2024-03-01,2024-04-30,pro,data_analysis,True,30,2,60,True,7,11.7
user_02572,2024-02-19,2024-06-01,free,writing,False,0,6,0,False,7,4.6
user_02573,2024-01-04,2024-06-01,free,writing,False,0,7,0,False,5,8.6
user_02574,2024-01-09,2024-02-08,pro,data_analysis,True,30,1,30,True,4,3.2
user_02575,2024-03-20,2024-05-19,free,writing,False,0,2,0,True,10,6.3
user_02576,2024-02-10,2024-06-01,free,general_qa,False,0,10,0,False,8,2.7
user_02577,2024-02-01,2024-05-01,free,data_analysis,False,0,3,0,True,14,8.7
user_02578,2024-02-13,2024-06-01,free,general_qa,False,0,4,0,False,6,5.0
user_02579,2024-02-25,2024-06-01,free,general_qa,False,0,4,0,False,2,3.1
user_02580,2024-01-29,2024-06-01,pro,general_qa,True,20,6,120,False,6,1.7
user_02581,2024-02-28,2024-06-01,enterprise,writing,True,100,7,700,False,6,6.4
user_02582,2024-03-07,2024-05-06,free,writing,False,0,2,0,True,4,3.6
user_02583,2024-02-25,2024-05-25,pro,coding,True,30,3,90,True,6,9.9
user_02584,2024-02-29,2024-06-01,free,general_qa,False,0,9,0,False,5,3.7
user_02585,2024-02-24,2024-06-01,free,coding,False,0,5,0,False,6,2.8
user_02586,2024-02-21,2024-06-01,enterprise,data_analysis,True,50,5,250,False,6,8.4
user_02587,2024-02-08,2024-06-01,free,general_qa,False,0,6,0,False,11,3.2
user_02588,2024-01-19,2024-06-01,free,writing,False,0,5,0,False,11,10.3
user_02589,2024-03-10,2024-06-01,enterprise,data_analysis,True,75,4,300,False,6,5.9
user_02590,2024-02-23,2024-04-23,pro,data_analysis,True,20,2,40,True,5,5.9
user_02591,2024-02-26,2024-04-26,free,data_analysis,False,0,2,0,True,5,5.0
user_02592,2024-03-08,2024-06-01,pro,general_qa,True,30,8,240,False,6,3.4
user_02593,2024-03-07,2024-06-01,free,writing,False,0,6,0,False,5,4.9
user_02594,2024-02-09,2024-06-01,pro,data_analysis,True,25,4,100,False,10,5.7
user_02595,2024-03-19,2024-06-01,pro,writing,True,20,6,120,False,6,2.6
user_02596,2024-03-18,2024-05-17,pro,coding,True,25,2,50,True,8,2.7
user_02597,2024-02-24,2024-04-24,free,writing,False,0,2,0,True,6,1.9
user_02598,2024-01-06,2024-06-01,free,general_qa,False,0,12,0,False,7,6.6
user_02599,2024-02-15,2024-06-01,free,data_analysis,False,0,12,0,False,8,8.1
user_02600,2024-01-11,2024-04-10,enterprise,writing,True,50,3,150,True,5,2.2
user_02601,2024-01-19,2024-06-01,pro,coding,True,25,6,150,False,5,1.8
user_02602,2024-01-08,2024-06-01,free,general_qa,False,0,5,0,False,8,2.7
user_02603,2024-03-25,2024-06-01,free,coding,False,0,10,0,False,5,8.2
user_02604,2024-01-30,2024-06-01,pro,data_analysis,True,25,7,175,False,10,6.6
user_02605,2024-03-05,2024-06-01,free,general_qa,False,0,7,0,False,6,2.6
user_02606,2024-02-12,2024-05-12,pro,data_analysis,True,25,3,75,True,7,8.0
user_02607,2024-02-14,2024-06-01,free,writing,False,0,5,0,False,8,4.3
user_02608,2024-02-03,2024-06-01,free,general_qa,False,0,4,0,False,8,3.6
user_02609,2024-01-27,2024-06-01,free,writing,False,0,8,0,False,7,4.1
user_02610,2024-01-27,2024-05-26,pro,data_analysis,True,30,4,120,True,8,4.3
user_02611,2024-03-03,2024-06-01,pro,data_analysis,True,20,6,120,False,7,10.6
user_02612,2024-03-24,2024-06-01,pro,general_qa,True,20,10,200,False,7,7.5
user_02613,2024-02-20,2024-05-20,pro,general_qa,True,20,3,60,True,7,3.3
user_02614,2024-01-25,2024-04-24,free,general_qa,False,0,3,0,True,4,8.6
user_02615,2024-03-28,2024-06-01,pro,data_analysis,True,30,3,90,False,9,4.7
user_02616,2024-03-10,2024-06-01,free,writing,False,0,10,0,False,5,1.3
user_02617,2024-03-17,2024-06-01,enterprise,data_analysis,True,75,10,750,False,4,6.1
user_02618,2024-02-05,2024-06-01,free,general_qa,False,0,9,0,False,13,5.7
user_02619,2024-02-09,2024-06-01,pro,data_analysis,True,20,11,220,False,7,4.8
user_02620,2024-02-17,2024-04-17,pro,coding,True,20,2,40,True,8,9.2
user_02621,2024-01-20,2024-06-01,free,coding,False,0,8,0,False,5,5.1
user_02622,2024-01-01,2024-05-30,pro,general_qa,True,20,5,100,True,5,5.4
user_02623,2024-03-16,2024-06-01,pro,coding,True,25,11,275,False,2,4.5
user_02624,2024-03-24,2024-06-01,pro,coding,True,20,4,80,False,5,1.7
user_02625,2024-02-23,2024-03-24,pro,coding,True,25,1,25,True,10,1.3
user_02626,2024-02-12,2024-06-01,free,general_qa,False,0,6,0,False,8,2.9
user_02627,2024-02-15,2024-06-01,free,general_qa,False,0,10,0,False,5,5.2
user_02628,2024-02-22,2024-06-01,free,general_qa,False,0,8,0,False,10,5.0
user_02629,2024-03-16,2024-05-15,free,writing,False,0,2,0,True,5,4.1
user_02630,2024-02-06,2024-06-01,free,coding,False,0,6,0,False,5,4.8
user_02631,2024-01-21,2024-06-01,pro,coding,True,25,8,200,False,10,6.6
user_02632,2024-02-05,2024-06-01,free,writing,False,0,9,0,False,7,2.5
user_02633,2024-03-08,2024-06-01,enterprise,coding,True,75,3,225,False,13,7.2
user_02634,2024-02-08,2024-03-09,free,coding,False,0,1,0,True,9,3.6
user_02635,2024-03-05,2024-06-01,pro,data_analysis,True,20,3,60,False,7,2.6
user_02636,2024-01-22,2024-06-01,pro,data_analysis,True,20,6,120,False,9,4.0
user_02637,2024-01-01,2024-06-01,enterprise,general_qa,True,75,8,600,False,4,2.9
user_02638,2024-02-01,2024-06-01,free,coding,False,0,5,0,False,8,3.3
user_02639,2024-03-23,2024-04-22,free,writing,False,0,1,0,True,9,6.2
user_02640,2024-01-28,2024-06-01,free,general_qa,False,0,6,0,False,6,5.6
user_02641,2024-03-02,2024-05-31,free,data_analysis,False,0,3,0,True,7,3.7
user_02642,2024-02-21,2024-06-01,pro,writing,True,25,4,100,False,11,2.8
user_02643,2024-03-18,2024-06-01,pro,data_analysis,True,20,5,100,False,6,3.0
user_02644,2024-02-23,2024-06-01,free,coding,False,0,10,0,False,6,1.9
user_02645,2024-01-23,2024-04-22,pro,general_qa,True,20,3,60,True,9,8.9
user_02646,2024-01-08,2024-03-08,free,general_qa,False,0,2,0,True,7,6.1
user_02647,2024-01-11,2024-06-01,pro,writing,True,25,6,150,False,6,3.9
user_02648,2024-02-03,2024-06-01,pro,coding,True,20,8,160,False,9,5.4
user_02649,2024-02-06,2024-06-01,free,writing,False,0,7,0,False,9,1.6
user_02650,2024-02-17,2024-06-01,free,coding,False,0,7,0,False,9,10.3
user_02651,2024-02-21,2024-06-01,free,writing,False,0,4,0,False,4,5.1
user_02652,2024-02-24,2024-06-01,enterprise,writing,True,50,4,200,False,7,5.7
user_02653,2024-01-31,2024-06-01,pro,data_analysis,True,25,7,175,False,8,1.8
user_02654,2024-03-27,2024-04-26,pro,coding,True,25,1,25,True,6,3.5
user_02655,2024-02-25,2024-05-25,pro,data_analysis,True,20,3,60,True,7,5.2
user_02656,2024-01-11,2024-06-01,pro,data_analysis,True,20,7,140,False,7,1.3
user_02657,2024-03-01,2024-06-01,enterprise,data_analysis,True,50,8,400,False,7,2.9
user_02658,2024-02-14,2024-05-14,free,general_qa,False,0,3,0,True,8,2.5
user_02659,2024-02-26,2024-03-27,free,data_analysis,False,0,1,0,True,6,1.9
user_02660,2024-03-30,2024-06-01,free,general_qa,False,0,4,0,False,6,4.9
user_02661,2024-01-22,2024-02-21,free,coding,False,0,1,0,True,6,11.1
user_02662,2024-01-16,2024-04-15,pro,general_qa,True,20,3,60,True,6,7.3
user_02663,2024-01-28,2024-06-01,free,data_analysis,False,0,8,0,False,7,10.4
user_02664,2024-02-15,2024-05-15,pro,writing,True,25,3,75,True,8,4.3
user_02665,2024-02-26,2024-06-01,enterprise,general_qa,True,75,4,300,False,9,2.7
user_02666,2024-02-20,2024-06-01,free,writing,False,0,5,0,False,4,7.0
user_02667,2024-02-05,2024-06-01,free,writing,False,0,7,0,False,5,4.8
user_02668,2024-02-12,2024-05-12,free,writing,False,0,3,0,True,6,5.8
user_02669,2024-03-25,2024-06-01,free,writing,False,0,8,0,False,9,7.0
user_02670,2024-01-30,2024-04-29,free,coding,False,0,3,0,True,8,2.1
user_02671,2024-02-20,2024-06-01,pro,writing,True,20,5,100,False,4,3.0
user_02672,2024-01-27,2024-05-26,pro,general_qa,True,20,4,80,True,7,6.5
user_02673,2024-02-08,2024-06-01,pro,writing,True,30,8,240,False,8,3.6
user_02674,2024-02-18,2024-06-01,free,coding,False,0,6,0,False,9,1.7
user_02675,2024-02-07,2024-05-07,enterprise,data_analysis,True,75,3,225,True,8,9.3
user_02676,2024-01-05,2024-06-01,free,general_qa,False,0,8,0,False,9,7.4
user_02677,2024-03-03,2024-06-01,pro,writing,True,20,12,240,False,5,5.8
user_02678,2024-03-20,2024-06-01,free,data_analysis,False,0,5,0,False,6,2.2
user_02679,2024-03-10,2024-06-01,free,general_qa,False,0,10,0,False,8,5.1
user_02680,2024-01-24,2024-06-01,free,general_qa,False,0,7,0,False,5,3.1
user_02681,2024-03-06,2024-05-05,pro,coding,True,20,2,40,True,5,4.0
user_02682,2024-01-16,2024-06-01,pro,general_qa,True,20,6,120,False,9,2.0
user_02683,2024-01-29,2024-06-01,free,general_qa,False,0,5,0,False,9,3.0
user_02684,2024-01-02,2024-05-01,pro,general_qa,True,25,4,100,True,7,1.8
user_02685,2024-01-04,2024-03-04,free,coding,False,0,2,0,True,6,4.3
user_02686,2024-03-07,2024-06-01,free,writing,False,0,5,0,False,4,1.8
user_02687,2024-01-24,2024-06-01,free,writing,False,0,5,0,False,5,6.1
user_02688,2024-01-17,2024-05-16,pro,writing,True,20,4,80,True,3,3.8
user_02689,2024-03-15,2024-06-01,free,coding,False,0,10,0,False,7,3.0
user_02690,2024-03-28,2024-06-01,free,coding,False,0,4,0,False,8,5.2
user_02691,2024-01-20,2024-06-01,pro,data_analysis,True,20,7,140,False,9,4.6
user_02692,2024-03-10,2024-06-01,free,writing,False,0,5,0,False,8,6.9
user_02693,2024-03-05,2024-06-01,free,coding,False,0,6,0,False,7,9.8
user_02694,2024-01-07,2024-06-01,pro,coding,True,20,6,120,False,7,6.8
user_02695,2024-03-11,2024-06-01,free,general_qa,False,0,4,0,False,8,2.2
user_02696,2024-01-24,2024-06-01,free,general_qa,False,0,5,0,False,12,6.1
user_02697,2024-02-19,2024-05-19,free,data_analysis,False,0,3,0,True,5,5.8
user_02698,2024-01-14,2024-06-01,enterprise,writing,True,75,10,750,False,13,3.5
user_02699,2024-03-29,2024-06-01,free,coding,False,0,4,0,False,7,2.6
user_02700,2024-03-26,2024-06-01,free,data_analysis,False,0,5,0,False,10,4.3
